route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,peak_flag,fare_id
100230,12671,47804748,"Othello Station South Downtown Seattle","LOCAL",0,5771875,41050003,0,101
100230,12671,47804749,"Othello Station South Downtown Seattle","LOCAL",0,5771874,41050003,0,101
100016,12671,47805214,"Tahlequah ","LOCAL",0,5771914,21118002,0,101
100016,12671,47805215,"Ferry Terminal Via Shuttle","LOCAL",1,5771914,10118008,0,101
100026,12671,47805216,"Southcenter White Center","LOCAL",1,5771909,20128007,0,101
100026,12671,47805217,"Southcenter White Center","LOCAL",1,5771907,20128007,0,101
100026,12671,47805218,"Southcenter White Center","LOCAL",1,5771905,20128007,0,101
100026,12671,47805219,"Southcenter White Center","LOCAL",1,5771904,20128007,0,101
100026,12671,47805220,"Southcenter White Center","LOCAL",1,5771908,20128007,0,101
100026,12671,47805221,"Southcenter White Center","LOCAL",1,5771906,20128007,0,101
100026,12671,47805222,"Southcenter White Center","LOCAL",1,5771909,20128007,0,101
100026,12671,47805223,"Southcenter White Center","LOCAL",1,5771907,20128007,0,101
100026,12671,47805224,"Southcenter White Center","LOCAL",1,5771905,20128007,0,101
100026,12671,47805225,"Southcenter White Center","LOCAL",1,5771904,20128007,0,101
100026,12671,47805226,"Southcenter White Center","LOCAL",1,5771908,20128007,0,101
100026,12671,47805227,"Southcenter White Center","LOCAL",1,5771906,20128007,0,101
100026,12671,47805228,"Southcenter White Center","LOCAL",1,5771909,20128007,0,101
100026,12671,47805229,"Southcenter White Center","LOCAL",1,5771907,20128007,0,101
100026,12671,47805230,"Southcenter White Center","LOCAL",1,5771905,20128007,0,101
100026,12671,47805231,"Southcenter White Center","LOCAL",1,5771904,20128007,0,101
100026,12671,47805232,"Southcenter White Center","LOCAL",1,5771908,20128007,0,101
100026,12671,47805233,"Southcenter White Center","LOCAL",1,5771906,20128007,0,101
100026,12671,47805234,"Southcenter White Center","LOCAL",1,5771903,20128007,0,101
100026,12671,47805235,"Southcenter White Center","LOCAL",1,5771901,20128007,0,101
100026,12671,47805236,"Southcenter White Center","LOCAL",1,5771899,20128007,0,101
100026,12671,47805237,"Southcenter White Center","LOCAL",1,5771898,20128007,0,101
100026,12671,47805238,"Southcenter White Center","LOCAL",1,5771902,20128007,0,101
100026,12671,47805239,"Southcenter White Center","LOCAL",1,5771900,20128007,0,101
100026,12671,47805240,"Southcenter White Center","LOCAL",1,5771903,20128007,0,101
100026,12671,47805241,"Southcenter White Center","LOCAL",1,5771901,20128007,0,101
100026,12671,47805242,"Southcenter White Center","LOCAL",1,5771899,20128007,0,101
100026,12671,47805243,"Southcenter White Center","LOCAL",1,5771898,20128007,0,101
100026,12671,47805244,"Southcenter White Center","LOCAL",1,5771902,20128007,0,101
100026,12671,47805245,"Southcenter White Center","LOCAL",1,5771900,20128007,0,101
100026,12671,47805246,"Southcenter White Center","LOCAL",1,5771903,20128007,0,101
100026,12671,47805247,"Southcenter White Center","LOCAL",1,5771901,20128007,0,101
100026,12671,47805248,"Southcenter White Center","LOCAL",1,5771899,20128007,0,101
100026,12671,47805249,"Southcenter White Center","LOCAL",1,5771898,20128007,0,101
100026,12671,47805250,"Southcenter White Center","LOCAL",1,5771902,20128007,0,101
100026,12671,47805251,"Southcenter White Center","LOCAL",1,5771900,20128007,0,101
100026,12671,47805252,"Admiral District White Center","LOCAL",0,5771908,11128009,0,101
100026,12671,47805253,"Admiral District White Center","LOCAL",0,5771906,11128009,0,101
100026,12671,47805254,"Admiral District White Center","LOCAL",0,5771909,11128009,0,101
100026,12671,47805255,"Admiral District White Center","LOCAL",0,5771907,11128009,0,101
100026,12671,47805256,"Admiral District White Center","LOCAL",0,5771905,11128009,0,101
100026,12671,47805257,"Admiral District White Center","LOCAL",0,5771904,11128009,0,101
100026,12671,47805258,"Admiral District White Center","LOCAL",0,5771908,11128009,0,101
100026,12671,47805259,"Admiral District White Center","LOCAL",0,5771906,11128009,0,101
100026,12671,47805260,"Admiral District White Center","LOCAL",0,5771909,11128009,0,101
100026,12671,47805261,"Admiral District White Center","LOCAL",0,5771907,11128009,0,101
100026,12671,47805262,"Admiral District White Center","LOCAL",0,5771905,11128009,0,101
100026,12671,47805263,"Admiral District White Center","LOCAL",0,5771904,11128009,0,101
100026,12671,47805264,"Admiral District White Center","LOCAL",0,5771908,11128009,0,101
100026,12671,47805265,"Admiral District White Center","LOCAL",0,5771906,11128009,0,101
100026,12671,47805266,"Admiral District White Center","LOCAL",0,5771909,11128009,0,101
100026,12671,47805267,"Admiral District White Center","LOCAL",0,5771907,11128009,0,101
100026,12671,47805268,"Admiral District White Center","LOCAL",0,5771905,11128009,0,101
100026,12671,47805269,"Admiral District White Center","LOCAL",0,5771904,11128009,0,101
100026,12671,47805270,"Admiral District White Center","LOCAL",0,5771902,11128009,0,101
100026,12671,47805271,"Admiral District White Center","LOCAL",0,5771900,11128009,0,101
100026,12671,47805272,"Admiral District White Center","LOCAL",0,5771903,11128009,0,101
100026,12671,47805273,"Admiral District White Center","LOCAL",0,5771901,11128009,0,101
100026,12671,47805274,"Admiral District White Center","LOCAL",0,5771899,11128009,0,101
100026,12671,47805275,"Admiral District White Center","LOCAL",0,5771898,11128009,0,101
100026,12671,47805276,"Admiral District White Center","LOCAL",0,5771902,11128009,0,101
100026,12671,47805277,"Admiral District White Center","LOCAL",0,5771900,11128009,0,101
100026,12671,47805278,"Admiral District White Center","LOCAL",0,5771903,11128009,0,101
100026,12671,47805279,"Admiral District White Center","LOCAL",0,5771901,11128009,0,101
100026,12671,47805280,"Admiral District White Center","LOCAL",0,5771899,11128009,0,101
100026,12671,47805283,"Admiral District White Center","LOCAL",0,5771898,11128009,0,101
100026,12671,47805284,"Admiral District White Center","LOCAL",0,5771902,11128009,0,101
100026,12671,47805287,"Admiral District White Center","LOCAL",0,5771900,11128009,0,101
100026,12671,47805288,"Admiral District White Center","LOCAL",0,5771903,11128009,0,101
100026,12671,47805290,"Admiral District White Center","LOCAL",0,5771901,11128009,0,101
100026,12671,47805292,"Admiral District White Center","LOCAL",0,5771899,11128009,0,101
100026,12671,47805294,"Admiral District White Center","LOCAL",0,5771898,11128009,0,101
100057,12671,47805326,"Green River Coll ","LOCAL",0,5771911,41164001,0,101
100057,12671,47805327,"Green River Coll ","LOCAL",0,5771912,41164001,0,101
100057,12671,47805328,"Green River Coll ","LOCAL",0,5771910,41164001,0,101
100057,12671,47805329,"Green River Coll ","LOCAL",0,5771911,41164001,0,101
100057,12671,47805330,"Green River Coll ","LOCAL",0,5771912,41164001,0,101
100057,12671,47805331,"Green River Coll ","LOCAL",0,5771910,41164001,0,101
100057,12671,47805332,"Green River Coll ","LOCAL",0,5771911,41164001,0,101
100057,12671,47805333,"Green River Coll ","LOCAL",0,5771912,41164001,0,101
100057,12671,47805334,"Green River Coll ","LOCAL",0,5771910,41164001,0,101
100057,12671,47805335,"Green River Coll ","LOCAL",0,5771911,41164001,0,101
100057,12671,47805336,"Kent Station ","LOCAL",1,5771910,30164003,0,101
100057,12671,47805337,"Kent Station ","LOCAL",1,5771911,30164003,0,101
100057,12671,47805338,"Kent Station ","LOCAL",1,5771912,30164003,0,101
100057,12671,47805339,"Kent Station ","LOCAL",1,5771910,30164003,0,101
100057,12671,47805340,"Kent Station ","LOCAL",1,5771911,30164003,0,101
100057,12671,47805341,"Kent Station ","LOCAL",1,5771912,30164003,0,101
100057,12671,47805342,"Kent Station ","LOCAL",1,5771910,30164003,0,101
100057,12671,47805343,"Kent Station ","LOCAL",1,5771911,30164003,0,101
100057,12671,47805344,"Kent Station ","LOCAL",1,5771912,30164003,0,101
100057,12671,47805345,"Kent Station ","LOCAL",1,5771910,30164003,0,101
100074,12671,47805346,"Kent ","LOCAL",1,5771912,10183002,0,101
100074,12671,47805347,"Kent ","LOCAL",1,5771910,10183002,0,101
100074,12671,47805348,"Kent ","LOCAL",1,5771911,10183002,0,101
100074,12671,47805349,"Kent ","LOCAL",1,5771912,10183002,0,101
100074,12671,47805350,"Kent ","LOCAL",1,5771910,10183002,0,101
100074,12671,47805351,"Kent ","LOCAL",1,5771911,10183002,0,101
100074,12671,47805352,"Kent ","LOCAL",1,5771912,10183002,0,101
100074,12671,47805353,"Kent ","LOCAL",1,5771910,10183002,0,101
100074,12671,47805354,"Kent ","LOCAL",1,5771911,10183002,0,101
100074,12671,47805355,"Kent ","LOCAL",1,5771912,10183002,0,101
100074,12671,47805356,"Federal Way Transit Center ","LOCAL",0,5771910,21183004,0,101
100074,12671,47805357,"Federal Way Transit Center ","LOCAL",0,5771911,21183004,0,101
100074,12671,47805358,"Federal Way Transit Center ","LOCAL",0,5771912,21183004,0,101
100074,12671,47805359,"Federal Way Transit Center ","LOCAL",0,5771910,21183004,0,101
100074,12671,47805360,"Federal Way Transit Center ","LOCAL",0,5771911,21183004,0,101
100074,12671,47805361,"Federal Way Transit Center ","LOCAL",0,5771912,21183004,0,101
100074,12671,47805362,"Federal Way Transit Center ","LOCAL",0,5771910,21183004,0,101
100074,12671,47805363,"Federal Way Transit Center ","LOCAL",0,5771911,21183004,0,101
100074,12671,47805364,"Federal Way Transit Center ","LOCAL",0,5771912,21183004,0,101
100074,12671,47805366,"Federal Way Transit Center ","LOCAL",0,5771910,21183004,0,101
100057,12671,47805367,"Green River Coll ","LOCAL",0,5771912,41164001,0,101
100003,12671,47805788,"Downtown Seattle ","LOCAL",1,5771891,10101003,0,101
100003,12671,47805789,"Downtown Seattle ","LOCAL",1,5771893,10101003,0,101
100003,12671,47805790,"S Renton P&R ","LOCAL",0,5771891,21101002,0,101
100003,12671,47805791,"S Renton P&R ","LOCAL",0,5771893,21101002,0,101
100045,12671,47805798,"Kent Southcenter","LOCAL",0,5771897,21150003,0,101
100006,14647,47805824,"Renton Transit Center Rainier Beach Station","LOCAL",0,5771725,21107020,0,101
100006,14647,47805825,"Beacon Hill Station Rainier Beach Station","LOCAL",1,5771725,10107002,0,101
100006,14647,47805826,"Renton Transit Center Rainier Beach Station","LOCAL",0,5771722,21107020,0,101
100006,14647,47805827,"Renton Transit Center Rainier Beach Station","LOCAL",0,5771720,21107020,0,101
100006,14647,47805828,"Beacon Hill Station Rainier Beach Station","LOCAL",1,5771722,10107002,0,101
100006,14647,47805829,"Renton Transit Center Rainier Beach Station","LOCAL",0,5771725,21107020,0,101
100006,14647,47805830,"Beacon Hill Station Rainier Beach Station","LOCAL",1,5771719,10107002,0,101
100006,14647,47805831,"Beacon Hill Station Rainier Beach Station","LOCAL",1,5771720,10107002,0,101
100006,14647,47805832,"Renton Transit Center Rainier Beach Station","LOCAL",0,5771720,21107020,0,101
100006,14647,47805833,"Beacon Hill Station Rainier Beach Station","LOCAL",1,5771725,10107002,0,101
100006,14647,47805834,"Renton Transit Center Rainier Beach Station","LOCAL",0,5771722,21107020,0,101
100006,14647,47805835,"Beacon Hill Station Rainier Beach Station","LOCAL",1,5771723,10107002,0,101
100006,14647,47805836,"Beacon Hill Station Rainier Beach Station","LOCAL",1,5771722,10107002,0,101
100006,14647,47805837,"Renton Transit Center Rainier Beach Station","LOCAL",0,5771723,21107020,0,101
100006,14647,47805838,"Beacon Hill Station Rainier Beach Station","LOCAL",1,5771719,10107002,0,101
100006,14647,47805839,"Renton Transit Center Rainier Beach Station","LOCAL",0,5771725,21107020,0,101
100006,14647,47805840,"Renton Transit Center Rainier Beach Station","LOCAL",0,5771719,21107020,0,101
100006,14647,47805841,"Beacon Hill Station Rainier Beach Station","LOCAL",1,5771720,10107002,0,101
100042,14647,47805842,"Fairwood S Renton P&R","LOCAL",0,5771724,21148008,0,101
100006,14647,47805843,"Renton Transit Center Rainier Beach Station","LOCAL",0,5771722,21107020,0,101
100006,14647,47805844,"Beacon Hill Station Rainier Beach Station","LOCAL",1,5771723,10107002,0,101
100042,14647,47805845,"Renton S Renton P&R","LOCAL",1,5771720,10148007,0,101
100006,14647,47805846,"Beacon Hill Station Rainier Beach Station","LOCAL",1,5771725,10107002,0,101
100006,14647,47805847,"Renton Transit Center Rainier Beach Station","LOCAL",0,5771724,21107019,0,101
100006,14647,47805848,"Beacon Hill Station Rainier Beach Station","LOCAL",1,5771719,10107002,0,101
100042,14647,47805849,"Renton S Renton P&R","LOCAL",1,5771725,10148007,0,101
100042,14647,47805850,"Fairwood S Renton P&R","LOCAL",0,5771720,21148008,0,101
100006,14647,47805851,"Renton Transit Center Rainier Beach Station","LOCAL",0,5771723,21107020,0,101
100006,14647,47805852,"Beacon Hill Station Rainier Beach Station","LOCAL",1,5771722,10107002,0,101
100042,14647,47805853,"Fairwood S Renton P&R","LOCAL",0,5771725,21148008,0,101
100006,14647,47805854,"Renton Transit Center Rainier Beach Station","LOCAL",0,5771719,21107020,0,101
100006,14647,47805855,"Renton Transit Center Rainier Beach Station","LOCAL",0,5771720,21107019,0,101
100006,14647,47805856,"Beacon Hill Station Rainier Beach Station","LOCAL",1,5771724,10107002,0,101
100042,14647,47805857,"Fairwood S Renton P&R","LOCAL",0,5771722,21148008,0,101
100042,14647,47805858,"Renton S Renton P&R","LOCAL",1,5771722,10148007,0,101
100006,14647,47805859,"Renton Transit Center Rainier Beach Station","LOCAL",0,5771724,21107020,0,101
100006,14647,47805860,"Renton Transit Center Rainier Beach Station","LOCAL",0,5771725,21107019,0,101
100006,14647,47805861,"Beacon Hill Station Rainier Beach Station","LOCAL",1,5771720,10107002,0,101
100006,14647,47805862,"Beacon Hill Station Rainier Beach Station","LOCAL",1,5771723,10107002,0,101
100042,14647,47805863,"Renton S Renton P&R","LOCAL",1,5771723,10148007,0,101
100006,14647,47805864,"Renton Transit Center Rainier Beach Station","LOCAL",0,5771722,21107019,0,101
100006,14647,47805865,"Beacon Hill Station Rainier Beach Station","LOCAL",1,5771719,10107002,0,101
100042,14647,47805866,"Renton S Renton P&R","LOCAL",1,5771719,10148007,0,101
100042,14647,47805867,"Fairwood S Renton P&R","LOCAL",0,5771723,21148008,0,101
100006,14647,47805868,"Renton Transit Center Rainier Beach Station","LOCAL",0,5771720,21107020,0,101
100006,14647,47805869,"Beacon Hill Station Rainier Beach Station","LOCAL",1,5771721,10107002,0,101
100006,14647,47805870,"Beacon Hill Station Rainier Beach Station","LOCAL",1,5771724,10107002,0,101
100042,14647,47805871,"Fairwood S Renton P&R","LOCAL",0,5771719,21148008,0,101
100006,14647,47805872,"Renton Transit Center Rainier Beach Station","LOCAL",0,5771721,21107020,0,101
100006,14647,47805873,"Beacon Hill Station Rainier Beach Station","LOCAL",1,5771722,10107002,0,101
100006,14647,47805874,"Renton Transit Center Rainier Beach Station","LOCAL",0,5771723,21107019,0,101
100042,14647,47805875,"Renton S Renton P&R","LOCAL",1,5771724,10148007,0,101
100042,14647,47805876,"Fairwood S Renton P&R","LOCAL",0,5771724,21148008,0,101
100006,14647,47805877,"Renton Transit Center Rainier Beach Station","LOCAL",0,5771722,21107020,0,101
100006,14647,47805878,"Beacon Hill Station Rainier Beach Station","LOCAL",1,5771723,10107002,0,101
100006,14647,47805879,"Renton Transit Center Rainier Beach Station","LOCAL",0,5771719,21107019,0,101
100006,14647,47805880,"Beacon Hill Station Rainier Beach Station","LOCAL",1,5771720,10107002,0,101
100042,14647,47805881,"Renton S Renton P&R","LOCAL",1,5771720,10148007,0,101
100006,14647,47805882,"Renton Transit Center Rainier Beach Station","LOCAL",0,5771724,21107019,0,101
100006,14647,47805883,"Beacon Hill Station Rainier Beach Station","LOCAL",1,5771721,10107002,0,101
100006,14647,47805884,"Beacon Hill Station Rainier Beach Station","LOCAL",1,5771719,10107002,0,101
100042,14647,47805885,"Renton S Renton P&R","LOCAL",1,5771721,10148007,0,101
100042,14647,47805886,"Fairwood S Renton P&R","LOCAL",0,5771720,21148008,0,101
100006,14647,47805887,"Beacon Hill Station Rainier Beach Station","LOCAL",1,5771722,10107002,0,101
100006,14647,47805888,"Renton Transit Center Rainier Beach Station","LOCAL",0,5771723,21107020,0,101
100006,14647,47805889,"Renton Transit Center Rainier Beach Station","LOCAL",0,5771720,21107019,0,101
100006,14647,47805890,"Beacon Hill Station Rainier Beach Station","LOCAL",1,5771724,10107002,0,101
100042,14647,47805891,"Renton S Renton P&R","LOCAL",1,5771722,10148007,0,101
100042,14647,47805892,"Fairwood S Renton P&R","LOCAL",0,5771722,21148008,0,101
100006,14647,47805893,"Renton Transit Center Rainier Beach Station","LOCAL",0,5771721,21107019,0,101
100042,14647,47805894,"Fairwood S Renton P&R","LOCAL",0,5771721,21148008,0,101
100006,14647,47805895,"Beacon Hill Station Rainier Beach Station","LOCAL",1,5771723,10107002,0,101
100006,14647,47805896,"Renton Transit Center Rainier Beach Station","LOCAL",0,5771724,21107020,0,101
100006,14647,47805897,"Beacon Hill Station Rainier Beach Station","LOCAL",1,5771720,10107002,0,101
100006,14647,47805898,"Renton Transit Center Rainier Beach Station","LOCAL",0,5771719,21107020,0,101
100042,14647,47805899,"Renton S Renton P&R","LOCAL",1,5771723,10148007,0,101
100006,14647,47805900,"Renton Transit Center Rainier Beach Station","LOCAL",0,5771722,21107019,0,101
100006,14647,47805901,"Beacon Hill Station Rainier Beach Station","LOCAL",1,5771719,10107002,0,101
100042,14647,47805902,"Fairwood S Renton P&R","LOCAL",0,5771723,21148008,0,101
100006,14647,47805903,"Renton Transit Center Rainier Beach Station","LOCAL",0,5771720,21107020,0,101
100006,14647,47805904,"Beacon Hill Station Rainier Beach Station","LOCAL",1,5771721,10107002,0,101
100042,14647,47805905,"Renton S Renton P&R","LOCAL",1,5771719,10148007,0,101
100006,14647,47805906,"Renton Transit Center Rainier Beach Station","LOCAL",0,5771723,21107019,0,101
100006,14647,47805907,"Beacon Hill Station Rainier Beach Station","LOCAL",1,5771724,10107002,0,101
100042,14647,47805908,"Renton S Renton P&R","LOCAL",1,5771724,10148007,0,101
100006,14647,47805909,"Renton Transit Center Rainier Beach Station","LOCAL",0,5771719,21107020,0,101
100006,14647,47805910,"Beacon Hill Station Rainier Beach Station","LOCAL",1,5771720,10107002,0,101
100006,14647,47805911,"Renton Transit Center Rainier Beach Station","LOCAL",0,5771721,21107020,0,101
100006,14647,47805912,"Beacon Hill Station Rainier Beach Station","LOCAL",1,5771722,10107002,0,101
100006,14647,47805913,"Renton Transit Center Rainier Beach Station","LOCAL",0,5771720,21107020,0,101
100006,14647,47805914,"Beacon Hill Station Rainier Beach Station","LOCAL",1,5771721,10107002,0,101
100006,14647,47805915,"Renton Transit Center Rainier Beach Station","LOCAL",0,5771722,21107020,0,101
100006,14647,47805916,"Beacon Hill Station Rainier Beach Station","LOCAL",1,5771723,10107002,0,101
100006,14647,47805917,"Beacon Hill Station Rainier Beach Station","LOCAL",1,5771719,10107002,0,101
100230,14647,47805918,"West Seattle South Downtown Seattle","LOCAL",1,5771726,30050002,0,101
100230,14647,47805919,"Othello Station South Downtown Seattle","LOCAL",0,5771726,41050003,0,101
100230,14647,47805920,"West Seattle South Downtown Seattle","LOCAL",1,5771727,30050002,0,101
100230,14647,47805921,"West Seattle South Downtown Seattle","LOCAL",1,5771772,30050002,0,101
100230,14647,47805922,"Othello Station South Downtown Seattle","LOCAL",0,5771773,41050003,0,101
100230,14647,47805923,"Othello Station South Downtown Seattle","LOCAL",0,5771727,41050003,0,101
100230,14647,47805924,"West Seattle South Downtown Seattle","LOCAL",1,5771771,30050002,0,101
100230,14647,47805925,"Othello Station South Downtown Seattle","LOCAL",0,5771772,41050003,0,101
100230,14647,47805926,"West Seattle South Downtown Seattle","LOCAL",1,5771773,30050002,0,101
100111,14647,47805927,"Arbor Heights Gatewood","LOCAL",1,5771812,10022004,0,101
100230,14647,47805928,"Othello Station South Downtown Seattle","LOCAL",0,5771771,41050003,0,101
100111,14647,47805929,"Arbor Heights Gatewood","LOCAL",0,5771812,21022006,0,101
100230,14647,47805930,"Othello Station South Downtown Seattle","LOCAL",0,5771773,41050003,0,101
100230,14647,47805931,"West Seattle South Downtown Seattle","LOCAL",1,5771726,30050002,0,101
100111,14647,47805932,"Arbor Heights Gatewood","LOCAL",0,5771812,21022006,0,101
100111,14647,47805933,"Alaska Junction Gatewood","LOCAL",1,5771812,10022003,0,101
100230,14647,47805934,"West Seattle South Downtown Seattle","LOCAL",1,5771727,30050002,0,101
100111,14647,47805935,"Alaska Junction Gatewood","LOCAL",1,5771812,10022003,0,101
100230,14647,47805936,"Othello Station South Downtown Seattle","LOCAL",0,5771726,41050003,0,101
100230,14647,47805937,"West Seattle South Downtown Seattle","LOCAL",1,5771772,30050002,0,101
100111,14647,47805938,"Arbor Heights Gatewood","LOCAL",0,5771812,21022006,0,101
100230,14647,47805939,"Othello Station South Downtown Seattle","LOCAL",0,5771727,41050003,0,101
100111,14647,47805940,"Alaska Junction Gatewood","LOCAL",1,5771812,10022003,0,101
100111,14647,47805941,"Arbor Heights Gatewood","LOCAL",0,5771812,21022006,0,101
100230,14647,47805942,"Othello Station South Downtown Seattle","LOCAL",0,5771772,41050003,0,101
100230,14647,47805943,"West Seattle South Downtown Seattle","LOCAL",1,5771771,30050002,0,101
100111,14647,47805944,"Arbor Heights Gatewood","LOCAL",0,5771812,21022006,0,101
100111,14647,47805945,"Alaska Junction Gatewood","LOCAL",1,5771812,10022003,0,101
100230,14647,47805946,"West Seattle South Downtown Seattle","LOCAL",1,5771773,30050002,0,101
100230,14647,47805947,"Othello Station South Downtown Seattle","LOCAL",0,5771771,41050003,0,101
100111,14647,47805948,"Alaska Junction Gatewood","LOCAL",1,5771812,10022003,0,101
100230,14647,47805949,"West Seattle South Downtown Seattle","LOCAL",1,5771726,30050002,0,101
100111,14647,47805950,"Arbor Heights Gatewood","LOCAL",0,5771812,21022006,0,101
100230,14647,47805951,"Othello Station South Downtown Seattle","LOCAL",0,5771773,41050003,0,101
100111,14647,47805952,"Alaska Junction Gatewood","LOCAL",1,5771812,10022003,0,101
100230,14647,47805953,"West Seattle South Downtown Seattle","LOCAL",1,5771727,30050002,0,101
100111,14647,47805954,"Arbor Heights Gatewood","LOCAL",0,5771812,21022006,0,101
100111,14647,47805955,"Alaska Junction Gatewood","LOCAL",1,5771728,10022003,0,101
100230,14647,47805956,"Othello Station South Downtown Seattle","LOCAL",0,5771726,41050003,0,101
100111,14647,47805957,"Arbor Heights Gatewood","LOCAL",0,5771728,21022006,0,101
100230,14647,47805958,"West Seattle South Downtown Seattle","LOCAL",1,5771772,30050002,0,101
100111,14647,47805959,"Alaska Junction Gatewood","LOCAL",1,5771728,10022003,0,101
100230,14647,47805960,"Othello Station South Downtown Seattle","LOCAL",0,5771727,41050003,0,101
100111,14647,47805961,"Arbor Heights Gatewood","LOCAL",0,5771728,21022006,0,101
100230,14647,47805962,"West Seattle South Downtown Seattle","LOCAL",1,5771771,30050002,0,101
100111,14647,47805963,"Alaska Junction Gatewood","LOCAL",1,5771728,10022003,0,101
100230,14647,47805964,"Othello Station South Downtown Seattle","LOCAL",0,5771772,41050003,0,101
100111,14647,47805965,"Arbor Heights Gatewood","LOCAL",0,5771728,21022006,0,101
100230,14647,47805966,"Othello Station South Downtown Seattle","LOCAL",0,5771771,41050003,0,101
100230,14647,47805967,"West Seattle South Downtown Seattle","LOCAL",1,5771773,30050002,0,101
100230,14647,47805968,"West Seattle South Downtown Seattle","LOCAL",1,5771726,30050002,0,101
100230,14647,47805969,"Othello Station South Downtown Seattle","LOCAL",0,5771773,41050003,0,101
100230,14647,47805970,"Othello Station South Downtown Seattle","LOCAL",0,5771726,41050003,0,101
100230,14647,47805971,"West Seattle South Downtown Seattle","LOCAL",1,5771727,30050002,0,101
100111,14647,47805972,"Alaska Junction Gatewood","LOCAL",1,5771728,10022003,0,101
102619,14647,47805973,"Renton The Landing Southcenter","LOCAL",0,5771732,41676002,0,101
102619,14647,47805974,"Burien Southcenter","LOCAL",1,5771730,30676003,0,101
102619,14647,47805975,"Burien Southcenter","LOCAL",1,5771733,30676003,0,101
102619,14647,47805976,"Burien Southcenter","LOCAL",1,5771774,30676003,0,101
102619,14647,47805977,"Renton The Landing Southcenter","LOCAL",0,5771730,41676002,0,101
100004,14647,47805978,"Renton Renton Tech Coll","LOCAL",1,5771729,20105003,0,101
102619,14647,47805979,"Renton The Landing Southcenter","LOCAL",0,5771733,41676002,0,101
102619,14647,47805980,"Burien Southcenter","LOCAL",1,5771732,30676003,0,101
102619,14647,47805981,"Renton The Landing Southcenter","LOCAL",0,5771734,41676002,0,101
100061,14647,47805982,"Kent Via Benson Road","LOCAL",1,5771731,20169020,0,101
102619,14647,47805983,"Renton The Landing Southcenter","LOCAL",0,5771774,41676002,0,101
102619,14647,47805984,"Burien Southcenter","LOCAL",1,5771775,30676003,0,101
102619,14647,47805985,"Burien Southcenter","LOCAL",1,5771730,30676003,0,101
102619,14647,47805986,"Renton The Landing Southcenter","LOCAL",0,5771732,41676002,0,101
102619,14647,47805987,"Burien Southcenter","LOCAL",1,5771734,30676003,0,101
100004,14647,47805988,"Renton Highlands ","LOCAL",0,5771729,11105002,0,101
100004,14647,47805989,"Renton Renton Tech Coll","LOCAL",1,5771729,20105003,0,101
102619,14647,47805990,"Renton The Landing Southcenter","LOCAL",0,5771734,41676002,0,101
100004,14647,47805991,"Renton Highlands ","LOCAL",0,5771729,11105002,0,101
100061,14647,47805992,"Renton Via Benson Road","LOCAL",0,5771731,11169019,0,101
102619,14647,47805993,"Renton The Landing Southcenter","LOCAL",0,5771730,41676002,0,101
102619,14647,47805994,"Burien Southcenter","LOCAL",1,5771732,30676003,0,101
102619,14647,47805995,"Renton The Landing Southcenter","LOCAL",0,5771735,41676002,0,101
102619,14647,47805996,"Burien Southcenter","LOCAL",1,5771774,30676003,0,101
102619,14647,47805997,"Renton The Landing Southcenter","LOCAL",0,5771775,41676002,0,101
102619,14647,47805998,"Burien Southcenter","LOCAL",1,5771735,30676003,0,101
100004,14647,47805999,"Renton Renton Tech Coll","LOCAL",1,5771729,20105003,0,101
100061,14647,47806000,"Kent Via Benson Road","LOCAL",1,5771731,20169020,0,101
102619,14647,47806001,"Renton The Landing Southcenter","LOCAL",0,5771774,41676002,0,101
102619,14647,47806002,"Burien Southcenter","LOCAL",1,5771734,30676003,0,101
100004,14647,47806003,"Renton Highlands ","LOCAL",0,5771729,11105002,0,101
100004,14647,47806004,"Renton Renton Tech Coll","LOCAL",1,5771729,20105003,0,101
102619,14647,47806005,"Renton The Landing Southcenter","LOCAL",0,5771732,41676002,0,101
102619,14647,47806006,"Renton The Landing Southcenter","LOCAL",0,5771734,41676002,0,101
102619,14647,47806007,"Burien Southcenter","LOCAL",1,5771775,30676003,0,101
102619,14647,47806008,"Renton The Landing Southcenter","LOCAL",0,5771735,41676002,0,101
102619,14647,47806009,"Burien Southcenter","LOCAL",1,5771730,30676003,0,101
100004,14647,47806010,"Renton Highlands ","LOCAL",0,5771729,11105002,0,101
100061,14647,47806011,"Renton Via Benson Road","LOCAL",0,5771731,11169019,0,101
100004,14647,47806012,"Renton Renton Tech Coll","LOCAL",1,5771729,20105003,0,101
102619,14647,47806013,"Renton The Landing Southcenter","LOCAL",0,5771775,41676002,0,101
102619,14647,47806014,"Burien Southcenter","LOCAL",1,5771735,30676003,0,101
102619,14647,47806015,"Renton The Landing Southcenter","LOCAL",0,5771730,41676002,0,101
102619,14647,47806016,"Burien Southcenter","LOCAL",1,5771774,30676003,0,101
102619,14647,47806017,"Burien Southcenter","LOCAL",1,5771732,30676003,0,101
100004,14647,47806018,"Renton Highlands ","LOCAL",0,5771729,11105002,0,101
100061,14647,47806019,"Kent Via Benson Road","LOCAL",1,5771731,20169020,0,101
102619,14647,47806020,"Renton The Landing Southcenter","LOCAL",0,5771774,41676002,0,101
102619,14647,47806021,"Renton The Landing Southcenter","LOCAL",0,5771732,41676002,0,101
